month,fy,city,state,channel,total_orders,revenue_inr,avg_order_value_inr,units_sold,new_customers,returning_customers,returns,return_rate_pct,cancellations,discount_orders_pct,avg_discount_pct,city_tier
May-2022,FY23,Bhopal,Madhya Pradesh,Blinkit,33,40100,1222,48,11,13,1,6.0,0,27.4,14.5,Non-Metro
May-2022,FY23,Bhopal,Madhya Pradesh,Zepto,25,35501,1388,33,9,13,2,11.1,1,24.3,8.0,Non-Metro
May-2022,FY23,Bhopal,Madhya Pradesh,Retail Store,59,85460,1443,83,14,24,5,9.6,1,38.4,15.0,Non-Metro
May-2022,FY23,Bhopal,Madhya Pradesh,Corporate Gifting,28,31226,944,46,5,9,2,7.8,0,40.9,9.0,Non-Metro
May-2022,FY23,Bhopal,Madhya Pradesh,Meesho,12,15740,956,15,2,5,0,5.9,0,41.2,5.5,Non-Metro
May-2022,FY23,Indore,Madhya Pradesh,Amazon,86,133334,1567,126,25,38,8,9.8,4,44.2,19.0,Non-Metro
May-2022,FY23,Indore,Madhya Pradesh,Flipkart,74,115165,1583,83,17,38,7,10.5,3,25.5,15.3,Non-Metro
May-2022,FY23,Indore,Madhya Pradesh,Ugaoo Website,48,70514,1455,55,10,22,2,5.2,2,42.9,18.0,Non-Metro
May-2022,FY23,Indore,Madhya Pradesh,Blinkit,35,45209,1393,50,8,11,4,12.7,1,41.7,17.4,Non-Metro
May-2022,FY23,Indore,Madhya Pradesh,Zepto,27,38038,1349,32,6,10,1,7.1,1,18.2,9.3,Non-Metro
May-2022,FY23,Indore,Madhya Pradesh,Retail Store,61,55697,874,81,20,30,5,8.6,2,34.8,10.0,Non-Metro
May-2022,FY23,Indore,Madhya Pradesh,Corporate Gifting,33,41743,1156,50,6,13,4,12.7,1,19.9,17.3,Non-Metro
May-2022,FY23,Indore,Madhya Pradesh,Meesho,7,5597,1504,10,1,2,0,11.9,0,21.8,11.5,Non-Metro
Jun-2022,FY23,Bengaluru,Karnataka,Amazon,2605,3556079,1365,3169,712,1337,237,9.1,68,23.3,10.4,Metro
Jun-2022,FY23,Bengaluru,Karnataka,Flipkart,1638,2444565,1495,2391,587,633,140,8.6,71,33.0,10.8,Metro
Jun-2022,FY23,Bengaluru,Karnataka,Ugaoo Website,1446,1448845,1003,1787,535,714,143,9.9,84,35.9,5.1,Metro
Jun-2022,FY23,Bengaluru,Karnataka,Blinkit,565,485369,851,953,157,229,67,11.9,25,31.9,14.8,Metro
Jun-2022,FY23,Bengaluru,Karnataka,Zepto,665,899321,1352,819,236,312,53,8.0,21,25.4,16.8,Metro
Jun-2022,FY23,Bengaluru,Karnataka,Retail Store,974,1033049,1061,1722,323,513,106,10.9,50,42.6,8.9,Metro
Jun-2022,FY23,Bengaluru,Karnataka,Corporate Gifting,861,821982,954,1132,327,401,97,11.3,31,24.9,5.4,Metro
Jun-2022,FY23,Bengaluru,Karnataka,Meesho,426,517310,1215,763,154,187,27,6.4,14,40.1,12.7,Metro
Jun-2022,FY23,Mumbai,Maharashtra,Amazon,1606,2208172,1373,2517,354,880,179,11.2,89,43.3,10.9,Metro
Jun-2022,FY23,Mumbai,Maharashtra,Flipkart,1333,1851492,1388,1527,263,598,121,9.1,42,34.0,7.7,Metro
Jun-2022,FY23,Mumbai,Maharashtra,Ugaoo Website,1136,1303473,1150,1691,226,391,86,7.6,66,32.5,9.7,Metro
Jun-2022,FY23,Mumbai,Maharashtra,Blinkit,642,778506,1216,759,191,352,65,10.2,30,33.9,18.4,Metro
Jun-2022,FY23,Mumbai,Maharashtra,Zepto,546,587263,1069,933,151,280,70,13.0,22,24.6,7.6,Metro
Jun-2022,FY23,Mumbai,Maharashtra,Retail Store,1856,2301038,1240,2365,544,923,161,8.7,97,41.4,19.5,Metro
Jun-2022,FY23,Mumbai,Maharashtra,Corporate Gifting,668,669014,997,1052,143,293,54,8.1,21,30.0,16.6,Metro
Jun-2022,FY23,Mumbai,Maharashtra,Meesho,223,264985,1197,395,43,110,12,5.4,10,24.7,18.7,Metro
Jun-2022,FY23,Delhi,Delhi,Amazon,1434,1297321,905,2187,580,570,134,9.4,78,19.5,9.9,Metro
Jun-2022,FY23,Delhi,Delhi,Flipkart,1053,1592202,1508,1860,206,510,86,8.2,51,42.1,9.1,Metro
Jun-2022,FY23,Delhi,Delhi,Ugaoo Website,648,655034,1016,908,157,331,81,12.6,35,41.8,7.4,Metro
Jun-2022,FY23,Delhi,Delhi,Blinkit,589,776029,1320,980,188,307,38,6.5,31,34.6,10.5,Metro
Jun-2022,FY23,Delhi,Delhi,Zepto,392,598679,1532,535,75,161,43,11.0,11,24.5,5.4,Metro
Jun-2022,FY23,Delhi,Delhi,Retail Store,1102,1453763,1317,1472,405,433,66,6.0,58,44.9,5.6,Metro
Jun-2022,FY23,Delhi,Delhi,Corporate Gifting,472,407829,866,534,141,194,26,5.6,27,21.4,11.9,Metro
Jun-2022,FY23,Delhi,Delhi,Meesho,233,281853,1226,264,91,128,24,10.7,9,42.9,13.6,Metro
Jun-2022,FY23,Pune,Maharashtra,Amazon,1141,1306793,1148,1840,341,497,114,10.0,36,28.9,17.9,Metro
Jun-2022,FY23,Pune,Maharashtra,Flipkart,772,1221560,1588,953,278,346,57,7.4,37,37.8,14.7,Metro
Jun-2022,FY23,Pune,Maharashtra,Ugaoo Website,675,625311,922,1032,273,227,78,11.6,25,43.3,8.0,Metro
Jun-2022,FY23,Pune,Maharashtra,Blinkit,463,618088,1341,554,107,240,41,9.0,10,33.4,16.9,Metro
Jun-2022,FY23,Pune,Maharashtra,Zepto,403,626784,1562,550,102,142,37,9.4,14,43.5,17.2,Metro
Jun-2022,FY23,Pune,Maharashtra,Retail Store,1093,1398899,1277,1414,227,431,77,7.1,64,20.3,6.2,Metro
Jun-2022,FY23,Pune,Maharashtra,Corporate Gifting,485,650037,1350,623,187,252,33,6.9,24,38.2,11.4,Metro
Jun-2022,FY23,Pune,Maharashtra,Meesho,134,178425,1306,153,56,66,9,7.0,6,41.4,8.7,Metro
Jun-2022,FY23,Hyderabad,Telangana,Amazon,683,954199,1399,974,148,218,53,7.8,30,19.1,11.4,Metro
Jun-2022,FY23,Hyderabad,Telangana,Flipkart,724,750425,1039,938,148,315,87,12.1,33,25.7,7.6,Metro
Jun-2022,FY23,Hyderabad,Telangana,Ugaoo Website,369,426118,1142,518,119,125,43,11.9,14,30.0,17.6,Metro
Jun-2022,FY23,Hyderabad,Telangana,Blinkit,220,224802,1028,391,55,113,25,11.5,6,20.5,8.9,Metro
Jun-2022,FY23,Hyderabad,Telangana,Zepto,220,197160,910,360,63,85,21,9.7,5,26.2,19.5,Metro
Jun-2022,FY23,Hyderabad,Telangana,Retail Store,498,464933,930,659,110,228,61,12.4,10,41.6,6.6,Metro
Jun-2022,FY23,Hyderabad,Telangana,Corporate Gifting,268,337277,1240,474,103,123,32,12.0,5,19.6,11.7,Metro
Jun-2022,FY23,Hyderabad,Telangana,Meesho,84,85048,1068,101,19,38,6,8.3,3,19.8,17.9,Metro
Jun-2022,FY23,Chennai,Tamil Nadu,Amazon,490,444906,898,624,124,165,51,10.6,12,25.0,12.7,Non-Metro
Jun-2022,FY23,Chennai,Tamil Nadu,Flipkart,414,439813,1061,548,87,181,47,11.4,10,30.4,8.8,Non-Metro
Jun-2022,FY23,Chennai,Tamil Nadu,Ugaoo Website,387,609400,1585,522,109,199,35,9.2,17,22.0,11.7,Non-Metro
Jun-2022,FY23,Chennai,Tamil Nadu,Blinkit,221,350959,1594,304,46,111,14,6.4,12,18.8,11.0,Non-Metro
Jun-2022,FY23,Chennai,Tamil Nadu,Zepto,190,190800,994,304,51,100,11,6.0,11,33.4,13.3,Non-Metro
Jun-2022,FY23,Chennai,Tamil Nadu,Retail Store,599,696542,1167,766,177,194,52,8.7,27,43.9,9.4,Non-Metro
Jun-2022,FY23,Chennai,Tamil Nadu,Corporate Gifting,220,242039,1093,273,77,80,11,5.1,13,28.6,14.6,Non-Metro
Jun-2022,FY23,Chennai,Tamil Nadu,Meesho,76,78097,995,129,16,30,6,8.6,1,35.3,12.9,Non-Metro
Jun-2022,FY23,Kolkata,West Bengal,Amazon,278,420527,1505,412,106,141,22,8.2,13,32.4,18.4,Non-Metro
Jun-2022,FY23,Kolkata,West Bengal,Flipkart,231,314043,1342,327,71,76,27,11.9,12,41.6,14.3,Non-Metro
Jun-2022,FY23,Kolkata,West Bengal,Ugaoo Website,289,292375,1007,447,114,122,19,6.7,16,38.8,15.9,Non-Metro
Jun-2022,FY23,Kolkata,West Bengal,Blinkit,119,118368,958,136,49,36,11,9.5,3,38.6,8.1,Non-Metro
Jun-2022,FY23,Kolkata,West Bengal,Zepto,74,76424,1043,87,24,25,3,5.3,1,26.0,18.2,Non-Metro
Jun-2022,FY23,Kolkata,West Bengal,Retail Store,396,410511,1044,648,143,155,34,8.8,16,35.0,5.9,Non-Metro
Jun-2022,FY23,Kolkata,West Bengal,Corporate Gifting,162,188991,1148,182,58,58,16,10.4,6,19.5,13.3,Non-Metro
Jun-2022,FY23,Kolkata,West Bengal,Meesho,45,41697,881,51,18,16,4,9.0,0,30.2,6.7,Non-Metro
Jun-2022,FY23,Ahmedabad,Gujarat,Amazon,304,345036,1131,495,57,119,29,9.6,17,36.0,15.7,Non-Metro
Jun-2022,FY23,Ahmedabad,Gujarat,Flipkart,179,165080,940,304,48,94,12,7.2,8,24.4,19.6,Non-Metro
Jun-2022,FY23,Ahmedabad,Gujarat,Ugaoo Website,160,138010,854,178,32,78,10,6.8,4,26.7,9.6,Non-Metro
Jun-2022,FY23,Ahmedabad,Gujarat,Blinkit,94,143032,1527,145,35,49,10,11.4,3,19.5,11.3,Non-Metro
Jun-2022,FY23,Ahmedabad,Gujarat,Zepto,63,67997,1050,90,23,24,7,11.4,1,40.0,16.5,Non-Metro
Jun-2022,FY23,Ahmedabad,Gujarat,Retail Store,224,209891,949,280,90,78,25,11.3,11,32.8,11.4,Non-Metro
Jun-2022,FY23,Ahmedabad,Gujarat,Corporate Gifting,116,102456,906,136,31,57,12,10.4,2,40.5,15.2,Non-Metro
Jun-2022,FY23,Ahmedabad,Gujarat,Meesho,34,36765,950,47,6,18,4,12.8,1,26.4,14.8,Non-Metro
Jun-2022,FY23,Jaipur,Rajasthan,Amazon,192,159200,854,225,56,60,18,9.7,4,38.4,17.9,Non-Metro
Jun-2022,FY23,Jaipur,Rajasthan,Flipkart,146,169126,1191,183,52,76,7,5.1,8,30.3,13.7,Non-Metro
Jun-2022,FY23,Jaipur,Rajasthan,Ugaoo Website,160,177851,1126,250,42,61,11,7.2,8,34.1,5.1,Non-Metro
Jun-2022,FY23,Jaipur,Rajasthan,Blinkit,77,107347,1432,122,19,36,7,10.1,3,36.1,9.0,Non-Metro
Jun-2022,FY23,Jaipur,Rajasthan,Zepto,85,74906,855,137,22,36,5,7.0,5,18.2,19.1,Non-Metro
Jun-2022,FY23,Jaipur,Rajasthan,Retail Store,135,219938,1595,204,52,49,10,7.5,7,25.6,18.2,Non-Metro
Jun-2022,FY23,Jaipur,Rajasthan,Corporate Gifting,73,113702,1536,110,30,32,7,9.8,3,38.5,18.6,Non-Metro
Jun-2022,FY23,Jaipur,Rajasthan,Meesho,30,39899,1220,35,7,9,3,11.7,1,26.6,8.5,Non-Metro
Jun-2022,FY23,Gurgaon,Haryana,Amazon,127,172039,1345,147,40,44,13,11.0,6,44.6,10.4,Non-Metro
Jun-2022,FY23,Gurgaon,Haryana,Flipkart,146,129252,898,225,30,68,16,11.4,6,26.0,18.1,Non-Metro
Jun-2022,FY23,Gurgaon,Haryana,Ugaoo Website,121,175858,1420,184,33,46,15,12.9,4,33.4,15.7,Non-Metro
Jun-2022,FY23,Gurgaon,Haryana,Blinkit,75,82490,1116,120,26,23,6,8.9,3,37.1,7.3,Non-Metro
Jun-2022,FY23,Gurgaon,Haryana,Zepto,53,71770,1288,58,20,19,4,8.2,1,39.5,12.6,Non-Metro
Jun-2022,FY23,Gurgaon,Haryana,Retail Store,178,262022,1493,223,35,80,14,8.0,9,27.3,8.1,Non-Metro
Jun-2022,FY23,Gurgaon,Haryana,Corporate Gifting,82,100951,1276,110,26,41,7,9.6,2,39.4,8.3,Non-Metro
Jun-2022,FY23,Gurgaon,Haryana,Meesho,33,46323,1322,42,10,13,1,5.4,1,44.1,18.2,Non-Metro
Jun-2022,FY23,Noida,Uttar Pradesh,Amazon,98,88966,890,161,40,34,12,12.4,2,23.5,7.6,Non-Metro
Jun-2022,FY23,Noida,Uttar Pradesh,Flipkart,80,67898,850,91,20,27,7,9.8,3,21.7,14.1,Non-Metro
Jun-2022,FY23,Noida,Uttar Pradesh,Ugaoo Website,80,91364,1092,97,15,28,10,12.8,4,36.2,19.6,Non-Metro
Jun-2022,FY23,Noida,Uttar Pradesh,Blinkit,40,37010,885,48,10,12,2,6.6,1,43.1,17.8,Non-Metro
Jun-2022,FY23,Noida,Uttar Pradesh,Zepto,24,25471,976,35,7,9,1,6.3,1,26.8,14.8,Non-Metro
Jun-2022,FY23,Noida,Uttar Pradesh,Retail Store,72,67619,934,86,23,24,3,5.2,2,33.8,13.7,Non-Metro
Jun-2022,FY23,Noida,Uttar Pradesh,Corporate Gifting,30,32549,1096,34,7,12,2,7.2,0,28.9,11.7,Non-Metro
Jun-2022,FY23,Noida,Uttar Pradesh,Meesho,11,7616,1132,13,2,4,1,11.3,0,24.3,11.7,Non-Metro
Jun-2022,FY23,Nashik,Maharashtra,Amazon,92,132199,1450,161,28,47,9,10.1,2,39.9,15.7,Non-Metro
Jun-2022,FY23,Nashik,Maharashtra,Flipkart,91,138787,1491,109,32,37,9,10.6,5,41.0,7.7,Non-Metro
Jun-2022,FY23,Nashik,Maharashtra,Ugaoo Website,78,94492,1252,93,15,39,5,7.1,3,37.1,8.6,Non-Metro
Jun-2022,FY23,Nashik,Maharashtra,Blinkit,43,54753,1281,66,11,14,4,10.5,1,30.8,10.7,Non-Metro
Jun-2022,FY23,Nashik,Maharashtra,Zepto,21,24754,1031,37,7,6,1,6.4,0,29.1,17.0,Non-Metro
Jun-2022,FY23,Nashik,Maharashtra,Retail Store,106,164545,1516,131,40,42,7,7.2,5,24.6,12.8,Non-Metro
Jun-2022,FY23,Nashik,Maharashtra,Corporate Gifting,49,60065,1304,68,9,22,5,11.3,2,19.5,16.4,Non-Metro
Jun-2022,FY23,Nashik,Maharashtra,Meesho,14,18565,1103,20,5,7,1,10.0,0,41.1,11.7,Non-Metro
Jun-2022,FY23,Bhopal,Madhya Pradesh,Amazon,38,43093,1148,55,8,20,3,9.7,2,44.7,7.5,Non-Metro
Jun-2022,FY23,Bhopal,Madhya Pradesh,Flipkart,78,87728,1097,140,32,26,8,10.9,2,43.4,6.6,Non-Metro
Jun-2022,FY23,Bhopal,Madhya Pradesh,Ugaoo Website,72,84890,1148,119,15,30,3,5.4,1,21.6,16.4,Non-Metro
Jun-2022,FY23,Bhopal,Madhya Pradesh,Blinkit,26,38996,1385,46,8,11,1,6.9,1,21.2,10.4,Non-Metro
Jun-2022,FY23,Bhopal,Madhya Pradesh,Zepto,30,41328,1261,40,8,9,1,5.6,1,31.7,16.4,Non-Metro
Jun-2022,FY23,Bhopal,Madhya Pradesh,Retail Store,104,85481,850,128,26,43,10,9.8,3,40.9,10.1,Non-Metro
Jun-2022,FY23,Bhopal,Madhya Pradesh,Corporate Gifting,46,63605,1447,51,9,18,4,10.0,1,35.0,14.9,Non-Metro
Jun-2022,FY23,Bhopal,Madhya Pradesh,Meesho,13,18419,1097,21,4,6,1,13.0,0,39.9,17.3,Non-Metro
Jun-2022,FY23,Indore,Madhya Pradesh,Amazon,113,175264,1545,155,32,56,12,11.1,4,26.1,17.9,Non-Metro
Jun-2022,FY23,Indore,Madhya Pradesh,Flipkart,59,61209,980,82,21,19,6,11.4,1,42.3,5.2,Non-Metro
Jun-2022,FY23,Indore,Madhya Pradesh,Ugaoo Website,64,92744,1486,108,11,32,7,12.2,2,43.1,8.3,Non-Metro
Jun-2022,FY23,Indore,Madhya Pradesh,Blinkit,28,36788,1408,47,5,13,2,7.6,0,44.3,6.5,Non-Metro
Jun-2022,FY23,Indore,Madhya Pradesh,Zepto,33,34103,1064,53,12,12,3,11.7,0,38.6,9.7,Non-Metro
Jun-2022,FY23,Indore,Madhya Pradesh,Retail Store,85,130484,1586,97,33,30,4,5.5,2,37.3,5.5,Non-Metro
Jun-2022,FY23,Indore,Madhya Pradesh,Corporate Gifting,30,44409,1561,33,9,11,2,9.7,1,30.5,18.9,Non-Metro
Jun-2022,FY23,Indore,Madhya Pradesh,Meesho,10,17519,1578,14,2,4,0,7.4,0,33.0,8.6,Non-Metro
Jul-2022,FY23,Bengaluru,Karnataka,Amazon,2766,2718353,984,4255,720,1426,276,10.0,55,28.5,17.8,Metro
Jul-2022,FY23,Bengaluru,Karnataka,Flipkart,2610,3116949,1195,4073,782,1094,307,11.8,106,26.8,11.7,Metro
Jul-2022,FY23,Bengaluru,Karnataka,Ugaoo Website,1804,2234928,1239,2851,504,853,185,10.3,107,21.6,19.0,Metro
Jul-2022,FY23,Bengaluru,Karnataka,Blinkit,964,1181308,1223,1586,396,363,58,6.1,39,27.3,9.0,Metro
Jul-2022,FY23,Bengaluru,Karnataka,Zepto,909,1168918,1284,1064,272,390,77,8.5,46,43.4,9.5,Metro
Jul-2022,FY23,Bengaluru,Karnataka,Retail Store,1437,1638908,1141,2423,603,733,114,8.0,64,42.7,11.1,Metro
Jul-2022,FY23,Bengaluru,Karnataka,Corporate Gifting,1552,1929893,1245,2144,288,479,195,12.6,74,26.2,11.5,Metro
Jul-2022,FY23,Bengaluru,Karnataka,Meesho,320,436446,1372,532,110,119,16,5.2,10,38.1,13.2,Metro
Jul-2022,FY23,Mumbai,Maharashtra,Amazon,1189,1058623,888,1875,466,428,90,7.6,39,27.2,17.4,Metro
Jul-2022,FY23,Mumbai,Maharashtra,Flipkart,1971,2946593,1493,2441,807,610,104,5.3,75,38.8,17.0,Metro
Jul-2022,FY23,Mumbai,Maharashtra,Ugaoo Website,1132,1160299,1022,1886,228,605,80,7.1,38,39.8,14.6,Metro
Jul-2022,FY23,Mumbai,Maharashtra,Blinkit,474,732473,1541,747,135,253,45,9.6,22,36.6,11.2,Metro
Jul-2022,FY23,Mumbai,Maharashtra,Zepto,787,828616,1058,1351,276,381,84,10.8,23,43.7,7.1,Metro
Jul-2022,FY23,Mumbai,Maharashtra,Retail Store,1568,2404601,1536,1894,435,718,192,12.3,68,29.1,7.8,Metro
Jul-2022,FY23,Mumbai,Maharashtra,Corporate Gifting,762,761357,997,1006,198,386,85,11.2,26,21.1,17.3,Metro
Jul-2022,FY23,Mumbai,Maharashtra,Meesho,182,192761,1070,277,47,62,17,9.5,10,27.8,8.8,Metro
Jul-2022,FY23,Delhi,Delhi,Amazon,1552,1917271,1236,1865,308,781,83,5.4,33,26.8,8.0,Metro
Jul-2022,FY23,Delhi,Delhi,Flipkart,1460,1490514,1018,2397,350,765,178,12.2,67,22.8,14.8,Metro
Jul-2022,FY23,Delhi,Delhi,Ugaoo Website,1012,1234441,1220,1725,369,379,123,12.2,40,33.5,7.6,Metro
Jul-2022,FY23,Delhi,Delhi,Blinkit,656,880863,1347,937,146,316,57,8.7,19,42.5,14.3,Metro
Jul-2022,FY23,Delhi,Delhi,Zepto,543,500115,916,603,209,164,53,9.9,13,30.4,11.3,Metro
Jul-2022,FY23,Delhi,Delhi,Retail Store,1227,1087549,890,1962,357,504,95,7.8,68,38.8,18.9,Metro
Jul-2022,FY23,Delhi,Delhi,Corporate Gifting,631,704706,1122,961,167,335,48,7.7,17,27.8,18.6,Metro
Jul-2022,FY23,Delhi,Delhi,Meesho,217,265913,1242,295,68,74,27,12.9,5,19.6,12.3,Metro
Jul-2022,FY23,Pune,Maharashtra,Amazon,1370,1780690,1297,2233,297,489,165,12.1,33,42.4,13.8,Metro
Jul-2022,FY23,Pune,Maharashtra,Flipkart,628,879339,1399,939,120,291,43,6.9,27,27.1,13.8,Metro
Jul-2022,FY23,Pune,Maharashtra,Ugaoo Website,858,770327,897,1483,272,286,70,8.2,39,36.7,9.7,Metro
Jul-2022,FY23,Pune,Maharashtra,Blinkit,369,555742,1511,431,68,194,43,11.7,8,36.8,5.6,Metro
Jul-2022,FY23,Pune,Maharashtra,Zepto,387,520822,1338,490,145,138,20,5.3,17,29.5,12.8,Metro
Jul-2022,FY23,Pune,Maharashtra,Retail Store,1058,1567162,1485,1346,334,366,98,9.3,39,29.2,16.2,Metro
Jul-2022,FY23,Pune,Maharashtra,Corporate Gifting,511,775336,1508,770,141,155,64,12.7,20,20.5,18.2,Metro
Jul-2022,FY23,Pune,Maharashtra,Meesho,160,134091,853,192,29,73,18,11.7,5,25.2,17.8,Metro
Jul-2022,FY23,Hyderabad,Telangana,Amazon,875,933570,1070,1131,305,333,100,11.5,25,28.6,17.3,Metro
Jul-2022,FY23,Hyderabad,Telangana,Flipkart,768,1172559,1528,958,224,316,53,7.0,37,42.2,10.3,Metro
Jul-2022,FY23,Hyderabad,Telangana,Ugaoo Website,491,466420,942,562,167,155,37,7.6,11,25.0,11.6,Metro
Jul-2022,FY23,Hyderabad,Telangana,Blinkit,318,387505,1218,390,131,98,30,9.5,13,39.9,6.5,Metro
Jul-2022,FY23,Hyderabad,Telangana,Zepto,311,300786,957,438,92,165,22,7.1,18,36.7,9.6,Metro
Jul-2022,FY23,Hyderabad,Telangana,Retail Store,931,1199760,1287,1150,386,464,75,8.1,19,30.0,11.1,Metro
Jul-2022,FY23,Hyderabad,Telangana,Corporate Gifting,440,644316,1473,604,167,139,25,5.8,15,31.6,17.7,Metro
Jul-2022,FY23,Hyderabad,Telangana,Meesho,104,84362,851,127,22,37,9,9.4,3,27.2,16.5,Metro
Jul-2022,FY23,Chennai,Tamil Nadu,Amazon,659,598819,904,778,241,357,82,12.5,16,21.7,10.9,Non-Metro
Jul-2022,FY23,Chennai,Tamil Nadu,Flipkart,683,617085,898,1117,202,266,61,9.0,35,32.6,9.5,Non-Metro
Jul-2022,FY23,Chennai,Tamil Nadu,Ugaoo Website,425,442005,1047,623,144,152,25,6.1,15,36.2,17.0,Non-Metro
Jul-2022,FY23,Chennai,Tamil Nadu,Blinkit,206,225266,1086,328,77,100,20,10.0,7,29.3,13.2,Non-Metro
Jul-2022,FY23,Chennai,Tamil Nadu,Zepto,193,174493,899,321,39,85,10,5.6,7,38.3,7.8,Non-Metro
Jul-2022,FY23,Chennai,Tamil Nadu,Retail Store,482,585670,1215,732,153,154,55,11.5,10,30.5,13.3,Non-Metro
Jul-2022,FY23,Chennai,Tamil Nadu,Corporate Gifting,292,376972,1295,419,112,110,36,12.6,5,31.8,5.6,Non-Metro
Jul-2022,FY23,Chennai,Tamil Nadu,Meesho,89,129293,1422,106,18,26,7,8.1,3,29.5,6.6,Non-Metro
Jul-2022,FY23,Kolkata,West Bengal,Amazon,413,421890,1026,458,139,149,35,8.5,16,24.6,6.5,Non-Metro
Jul-2022,FY23,Kolkata,West Bengal,Flipkart,361,333928,928,535,121,189,19,5.4,12,26.6,13.3,Non-Metro
Jul-2022,FY23,Kolkata,West Bengal,Ugaoo Website,365,323604,879,549,125,171,47,13.0,13,37.2,18.8,Non-Metro
Jul-2022,FY23,Kolkata,West Bengal,Blinkit,137,137994,1020,151,45,57,11,8.7,2,29.4,13.3,Non-Metro
Jul-2022,FY23,Kolkata,West Bengal,Zepto,123,171041,1357,137,51,59,13,10.6,6,19.7,19.0,Non-Metro
Jul-2022,FY23,Kolkata,West Bengal,Retail Store,316,333775,1048,472,124,103,20,6.4,13,26.5,11.2,Non-Metro
Jul-2022,FY23,Kolkata,West Bengal,Corporate Gifting,168,211840,1275,282,64,66,15,9.0,9,31.2,13.3,Non-Metro
Jul-2022,FY23,Kolkata,West Bengal,Meesho,79,78456,959,88,30,42,7,9.7,3,25.9,13.6,Non-Metro
Jul-2022,FY23,Ahmedabad,Gujarat,Amazon,249,218988,885,404,51,133,30,12.1,10,31.0,14.5,Non-Metro
Jul-2022,FY23,Ahmedabad,Gujarat,Flipkart,294,338053,1143,437,89,132,19,6.8,6,31.5,16.1,Non-Metro
Jul-2022,FY23,Ahmedabad,Gujarat,Ugaoo Website,260,410431,1584,379,69,135,24,9.6,6,33.2,6.7,Non-Metro
Jul-2022,FY23,Ahmedabad,Gujarat,Blinkit,115,157094,1340,139,48,55,11,10.2,5,41.7,11.8,Non-Metro
Jul-2022,FY23,Ahmedabad,Gujarat,Zepto,133,157723,1175,181,46,47,7,5.7,4,21.7,7.7,Non-Metro
Jul-2022,FY23,Ahmedabad,Gujarat,Retail Store,209,287117,1383,251,55,91,11,5.5,10,25.0,14.3,Non-Metro
Jul-2022,FY23,Ahmedabad,Gujarat,Corporate Gifting,141,203275,1455,242,34,42,7,5.2,3,30.3,8.0,Non-Metro
Jul-2022,FY23,Ahmedabad,Gujarat,Meesho,34,30657,877,57,6,18,2,6.7,1,43.3,12.4,Non-Metro
Jul-2022,FY23,Jaipur,Rajasthan,Amazon,236,321629,1344,299,90,105,18,7.7,11,43.2,17.9,Non-Metro
Jul-2022,FY23,Jaipur,Rajasthan,Flipkart,213,316248,1481,326,42,116,10,5.0,6,43.5,7.3,Non-Metro
Jul-2022,FY23,Jaipur,Rajasthan,Ugaoo Website,112,135535,1199,133,31,47,9,8.2,4,21.2,13.0,Non-Metro
Jul-2022,FY23,Jaipur,Rajasthan,Blinkit,72,80076,1052,102,14,26,3,5.1,2,19.6,8.6,Non-Metro
Jul-2022,FY23,Jaipur,Rajasthan,Zepto,88,79605,954,105,23,43,5,5.9,4,21.3,8.1,Non-Metro
Jul-2022,FY23,Jaipur,Rajasthan,Retail Store,133,128793,968,176,53,52,6,5.2,3,19.9,19.1,Non-Metro
Jul-2022,FY23,Jaipur,Rajasthan,Corporate Gifting,115,112514,1014,168,29,49,12,10.8,6,28.6,9.7,Non-Metro
Jul-2022,FY23,Jaipur,Rajasthan,Meesho,29,32394,1253,41,10,12,3,11.5,0,32.0,6.6,Non-Metro
Jul-2022,FY23,Gurgaon,Haryana,Amazon,176,274329,1550,233,64,76,15,9.0,7,22.8,12.6,Non-Metro
Jul-2022,FY23,Gurgaon,Haryana,Flipkart,153,235100,1533,259,34,49,12,8.4,5,21.8,7.7,Non-Metro
Jul-2022,FY23,Gurgaon,Haryana,Ugaoo Website,130,196564,1480,182,25,63,6,5.3,4,29.0,14.0,Non-Metro
Jul-2022,FY23,Gurgaon,Haryana,Blinkit,75,85852,1206,106,31,25,4,6.1,2,36.9,12.4,Non-Metro
Jul-2022,FY23,Gurgaon,Haryana,Zepto,92,120331,1308,106,27,49,7,7.7,2,23.8,18.8,Non-Metro
Jul-2022,FY23,Gurgaon,Haryana,Retail Store,215,284803,1305,319,75,75,24,11.3,8,31.5,10.4,Non-Metro
Jul-2022,FY23,Gurgaon,Haryana,Corporate Gifting,67,90472,1311,101,14,33,4,7.4,2,37.6,19.5,Non-Metro
Jul-2022,FY23,Gurgaon,Haryana,Meesho,18,13055,1001,29,4,8,1,7.8,0,39.0,9.1,Non-Metro
Jul-2022,FY23,Noida,Uttar Pradesh,Amazon,99,129282,1332,116,39,44,6,6.6,2,26.0,9.5,Non-Metro
Jul-2022,FY23,Noida,Uttar Pradesh,Flipkart,93,112799,1167,146,25,41,6,7.0,2,36.3,9.3,Non-Metro
Jul-2022,FY23,Noida,Uttar Pradesh,Ugaoo Website,98,139442,1467,148,28,47,7,7.6,4,36.3,5.8,Non-Metro
Jul-2022,FY23,Noida,Uttar Pradesh,Blinkit,18,15735,1124,23,7,9,1,6.6,0,41.6,9.8,Non-Metro
Jul-2022,FY23,Noida,Uttar Pradesh,Zepto,35,42859,1202,62,9,14,2,6.5,1,25.5,11.1,Non-Metro
