order_id,customer_id,order_date,order_month,order_quarter,channel,city,state,product_id,product_name,category,sub_category,quantity,unit_price,discount_pct,gross_value_inr,order_value,delivery_days,payment_mode,order_status,is_gift_order,replacement_claimed,delivery_rating,fy,gender,age,segment,acquisition_channel,nps_score,app_user,cost_price_inr,gross_margin_pct,maintenance_level,is_bestseller,profit,profit_margin,final_price,is_returned,year,month,month_name,quarter,risk_flag,order_month_n,order_week,order_day_of_week,age_band,delivery_speed,delivery_rating_flag,is_delivered
UGA2300061,CUST004017,2024-05-31,May-2024,Q2 FY25,Amazon,Bengaluru,Karnataka,SD001,Cherry Tomato Seeds,Seeds,Vegetable Seeds,1,89,5,89,85.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,30,New,Instagram,5,Non-App User,18,79.8,Low,Bestseller,67.83,79.8,85.0,No,2024,5,May,2,Low Risk,5,22,Friday,26-35,3-4 Days,Rated,1
UGA2300062,CUST008912,2024-05-26,May-2024,Q2 FY25,Blinkit,Pune,Maharashtra,PL010,Aglaonema Red,Live Plants,Indoor Plants,4,649,0,2596,999.0,0.5,UPI,Returned,Standard,Not Claimed,No Rating,2024-25,Female,21,Loyal,Instagram,9,App User,210,67.6,Low,Standard,675.32,67.6,249.75,No,2024,5,May,2,Low Risk,5,21,Sunday,18-25,1-2 Days,No Rating,0
UGA2300063,CUST008948,2025-02-01,Feb-2025,Q1 FY25,Meesho,Chennai,Tamil Nadu,SD001,Cherry Tomato Seeds,Seeds,Vegetable Seeds,1,89,0,89,89.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,29,Returning,Google Ads,8,Non-App User,18,79.8,Low,Bestseller,71.02,79.8,89.0,No,2025,2,Feb,1,Low Risk,2,5,Saturday,26-35,3-4 Days,Rated,1
UGA2300064,CUST011685,2023-07-04,Jul-2023,Q3 FY24,Zepto,Bengaluru,Karnataka,PL002,Peace Lily,Live Plants,Indoor Plants,2,299,20,598,478.0,0.5,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Male,39,New,Amazon,7,App User,90,69.9,Low,Standard,334.12,69.9,239.0,No,2023,7,Jul,3,Low Risk,7,27,Tuesday,36-45,1-2 Days,Rated,1
UGA2300065,CUST000763,2023-05-07,May-2023,Q2 FY24,Ugaoo Website,Bengaluru,Karnataka,SD003,Coriander Seeds (50g),Seeds,Vegetable Seeds,1,59,0,59,59.0,3.0,UPI,Returned,Standard,Not Claimed,No Rating,2023-24,Female,47,New,Instagram,7,App User,12,79.7,Low,Standard,47.02,79.7,59.0,No,2023,5,May,2,Low Risk,5,18,Sunday,46-60,3-4 Days,No Rating,0
UGA2300066,CUST010677,2025-02-27,Feb-2025,Q1 FY25,Meesho,Mumbai,Maharashtra,PT006,Hanging Basket Planter,Pots & Planters,Hanging Planters,1,499,0,499,648.0,2.0,UPI,Delivered,Gift,Not Claimed,5.0,2024-25,Male,45,Returning,Word of Mouth,6,App User,165,66.9,Not Applicable,Standard,433.51,66.9,648.0,No,2025,2,Feb,1,Low Risk,2,9,Thursday,36-45,1-2 Days,Rated,1
UGA2300067,CUST011370,2023-11-25,Nov-2023,Q4 FY24,Flipkart,Mumbai,Maharashtra,PT005,Self-Watering Pot 7in,Pots & Planters,Self-Watering,1,749,0,749,1385.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,62,New,Amazon,5,Non-App User,240,68.0,Not Applicable,Standard,941.8,68.0,1385.0,No,2023,11,Nov,4,Low Risk,11,47,Saturday,60+,1-2 Days,Rated,1
UGA2300068,CUST004545,2023-12-28,Dec-2023,Q4 FY24,Corporate Gifting,Bengaluru,Karnataka,PL014,Ixora,Live Plants,Outdoor Plants,1,269,10,269,1499.0,2.0,UPI,Delivered,Gift,Not Claimed,3.0,2023-24,Male,44,Returning,Instagram,6,App User,85,68.4,Medium,Standard,1025.32,68.4,1499.0,No,2023,12,Dec,4,Low Risk,12,52,Thursday,36-45,1-2 Days,Rated,1
UGA2300069,CUST001523,2024-08-24,Aug-2024,Q3 FY25,Zepto,Mumbai,Maharashtra,PL014,Ixora,Live Plants,Outdoor Plants,3,269,0,807,807.0,0.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,37,New,Influencer,5,App User,85,68.4,Medium,Standard,551.99,68.4,269.0,No,2024,8,Aug,3,Low Risk,8,34,Saturday,36-45,1-2 Days,Rated,1
UGA2300070,CUST000075,2025-03-04,Mar-2025,Q1 FY25,Zepto,Hyderabad,Telangana,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,1,219,5,219,208.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,29,Loyal,Organic Search,10,Non-App User,70,68.0,Not Applicable,Standard,141.44,68.0,208.0,No,2025,3,Mar,1,Low Risk,3,10,Tuesday,26-35,1-2 Days,Rated,1
UGA2300071,CUST002356,2025-02-03,Feb-2025,Q1 FY25,Retail Store,Mumbai,Maharashtra,PT005,Self-Watering Pot 7in,Pots & Planters,Self-Watering,1,749,0,749,749.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,45,Returning,Instagram,10,Non-App User,240,68.0,Not Applicable,Standard,509.32,68.0,749.0,No,2025,2,Feb,1,Low Risk,2,6,Monday,36-45,1-2 Days,Rated,1
UGA2300072,CUST009326,2025-03-09,Mar-2025,Q1 FY25,Ugaoo Website,Gurgaon,Haryana,PL011,Rose – Red (Grafted),Live Plants,Outdoor Plants,1,399,10,399,359.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,34,New,Instagram,9,App User,130,67.4,High,Standard,241.97,67.4,359.0,No,2025,3,Mar,1,Low Risk,3,10,Sunday,26-35,3-4 Days,Rated,1
UGA2300073,CUST006713,2024-03-03,Mar-2024,Q1 FY24,Amazon,Delhi,Delhi,PL020,Bamboo Palm,Live Plants,Air Purifiers,1,799,5,799,759.0,4.0,COD,Delivered,Standard,Not Claimed,5.0,2023-24,Female,49,New,Instagram,7,App User,270,66.2,Low,Standard,502.46,66.2,759.0,No,2024,3,Mar,1,Low Risk,3,9,Sunday,46-60,3-4 Days,Rated,1
UGA2300074,CUST008511,2024-04-02,Apr-2024,Q2 FY25,Amazon,Chennai,Tamil Nadu,PL010,Aglaonema Red,Live Plants,Indoor Plants,1,649,0,649,649.0,1.0,UPI,Cancelled,Gift,Not Claimed,No Rating,2024-25,Male,36,Loyal,Instagram,9,App User,210,67.6,Low,Standard,438.72,67.6,649.0,No,2024,4,Apr,2,Low Risk,4,14,Tuesday,36-45,1-2 Days,No Rating,0
UGA2300075,CUST003131,2023-06-21,Jun-2023,Q2 FY24,Amazon,Pune,Maharashtra,FR002,Organic Vermicompost (2kg),Fertilisers,Organic Fert.,1,349,15,349,297.0,4.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,23,New,Word of Mouth,7,App User,110,68.5,Not Applicable,Bestseller,203.44,68.5,297.0,No,2023,6,Jun,2,Low Risk,6,25,Wednesday,18-25,3-4 Days,Rated,1
UGA2300076,CUST005618,2025-01-23,Jan-2025,Q1 FY25,Retail Store,Bengaluru,Karnataka,TL003,Premium Potting Mix 5kg,Tools,Soil & Media,2,399,10,798,1077.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,32,Loyal,Amazon,6,Non-App User,130,67.4,Not Applicable,Standard,725.9,67.4,538.5,No,2025,1,Jan,1,Low Risk,1,4,Thursday,26-35,1-2 Days,Rated,1
UGA2300077,CUST010293,2023-12-03,Dec-2023,Q4 FY24,Retail Store,Bengaluru,Karnataka,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Grow Bags,2,269,0,538,941.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Male,36,Returning,Email,9,Non-App User,80,70.3,Not Applicable,Standard,661.52,70.3,470.5,No,2023,12,Dec,4,Low Risk,12,48,Sunday,36-45,1-2 Days,Rated,1
UGA2300078,CUST003368,2024-01-21,Jan-2024,Q1 FY24,Corporate Gifting,Bengaluru,Karnataka,GF001,Green Starter Kit,Gifting,Beginner Kits,3,899,10,2697,2364.5,3.0,UPI,Returned,Standard,Claimed,No Rating,2023-24,Female,34,Returning,Instagram,10,App User,370,58.8,Not Applicable,Bestseller,1427.08,58.8,809.0,Yes,2024,1,Jan,1,Low Risk,1,3,Sunday,26-35,3-4 Days,No Rating,0
UGA2300079,CUST007471,2025-03-17,Mar-2025,Q1 FY25,Ugaoo Website,Gurgaon,Haryana,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Ceramic Pots,1,649,15,649,552.0,3.0,UPI,Returned,Standard,Claimed,No Rating,2024-25,Male,37,New,Organic Search,8,App User,210,67.6,Not Applicable,Standard,373.15,67.6,552.0,Yes,2025,3,Mar,1,Low Risk,3,12,Monday,36-45,3-4 Days,No Rating,0
UGA2300080,CUST004212,2024-10-26,Oct-2024,Q4 FY25,Amazon,Delhi,Delhi,PL020,Bamboo Palm,Live Plants,Air Purifiers,2,799,10,1598,1438.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,21,Returning,Organic Search,7,App User,270,66.2,Low,Standard,951.96,66.2,719.0,No,2024,10,Oct,4,Low Risk,10,43,Saturday,18-25,3-4 Days,Rated,1
UGA2300081,CUST008545,2023-11-27,Nov-2023,Q4 FY24,Corporate Gifting,Pune,Maharashtra,PL006,ZZ Plant,Live Plants,Indoor Plants,1,499,10,499,1499.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,38,New,Organic Search,9,Non-App User,160,67.9,Very Low,Standard,1017.82,67.9,1499.0,No,2023,11,Nov,4,Low Risk,11,48,Monday,36-45,3-4 Days,Rated,1
UGA2300082,CUST011461,2023-12-15,Dec-2023,Q4 FY24,Corporate Gifting,Nashik,Maharashtra,GF003,Festive Diwali Plant Hamper,Gifting,Festive Hampers,1,1074,5,2749,2364.5,3.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,36,Loyal,Instagram,10,App User,1100,60.0,Not Applicable,Bestseller,1569.46,60.0,4571.0,No,2023,12,Dec,4,Low Risk,12,50,Friday,36-45,3-4 Days,Rated,1
UGA2300083,CUST001688,2024-11-11,Nov-2024,Q4 FY25,Flipkart,Bengaluru,Karnataka,FR002,Organic Vermicompost (2kg),Fertilisers,Organic Fert.,1,349,10,349,580.0,4.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,24,Loyal,Instagram,10,Non-App User,110,68.5,Not Applicable,Bestseller,397.3,68.5,580.0,No,2024,11,Nov,4,Low Risk,11,46,Monday,18-25,5+ Days,Rated,1
UGA2300084,CUST010394,2023-11-17,Nov-2023,Q4 FY24,Retail Store,Bengaluru,Karnataka,PL001,Monstera Deliciosa,Live Plants,Indoor Plants,2,449,10,898,808.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Male,45,Loyal,Instagram,8,App User,140,68.8,Low,Bestseller,555.9,68.8,404.0,No,2023,11,Nov,4,Low Risk,11,46,Friday,36-45,3-4 Days,Rated,1
UGA2300085,CUST011210,2023-06-08,Jun-2023,Q2 FY24,Amazon,Mumbai,Maharashtra,PL019,Areca Palm,Live Plants,Air Purifiers,1,749,0,749,749.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,42,Returning,Instagram,8,App User,250,66.6,Low,Standard,498.83,66.6,749.0,No,2023,6,Jun,2,Low Risk,6,23,Thursday,36-45,3-4 Days,Rated,1
UGA2300086,CUST008931,2023-09-17,Sep-2023,Q3 FY24,Amazon,Ahmedabad,Gujarat,PL009,Rubber Plant,Live Plants,Indoor Plants,3,549,5,1647,1565.0,3.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,26,Returning,Google Ads,6,Non-App User,180,67.2,Low,Standard,1051.68,67.2,521.67,No,2023,9,Sep,3,Low Risk,9,37,Sunday,26-35,3-4 Days,Rated,1
UGA2300087,CUST001329,2024-05-21,May-2024,Q2 FY25,Amazon,Delhi,Delhi,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Chemical Fert.,2,299,5,598,568.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,42,Returning,Organic Search,9,App User,95,68.2,Not Applicable,Standard,387.38,68.2,284.0,No,2024,5,May,2,Low Risk,5,21,Tuesday,36-45,1-2 Days,Rated,1
UGA2300088,CUST002424,2024-01-18,Jan-2024,Q1 FY24,Retail Store,Pune,Maharashtra,PL005,Golden Pothos,Live Plants,Indoor Plants,1,199,0,199,298.0,4.5,Debit Card,Delivered,Standard,Not Claimed,5.0,2023-24,Male,41,New,Amazon,9,App User,60,69.8,Very Low,Bestseller,208.0,69.8,298.0,No,2024,1,Jan,1,Low Risk,1,3,Thursday,36-45,5+ Days,Rated,1
UGA2300089,CUST011696,2023-09-04,Sep-2023,Q3 FY24,Retail Store,Mumbai,Maharashtra,PL014,Ixora,Live Plants,Outdoor Plants,2,269,15,538,457.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,33,New,Organic Search,9,App User,85,68.4,Medium,Standard,312.59,68.4,228.5,No,2023,9,Sep,3,Low Risk,9,36,Monday,26-35,1-2 Days,Rated,1
UGA2300090,CUST010764,2025-03-07,Mar-2025,Q1 FY25,Zepto,Gurgaon,Haryana,SD007,Petunia Seeds,Seeds,Flower Seeds,1,119,0,119,119.0,0.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,26,Returning,Influencer,6,Non-App User,28,76.5,Medium,Standard,91.04,76.5,119.0,No,2025,3,Mar,1,Low Risk,3,10,Friday,26-35,1-2 Days,Rated,1
UGA2300091,CUST009895,2023-04-27,Apr-2023,Q2 FY24,Zepto,Ahmedabad,Gujarat,PL011,Rose – Red (Grafted),Live Plants,Outdoor Plants,2,399,0,798,798.0,0.5,Debit Card,Delivered,Standard,Not Claimed,3.0,2023-24,Female,26,Loyal,Organic Search,7,App User,130,67.4,High,Standard,537.85,67.4,399.0,No,2023,4,Apr,2,Low Risk,4,17,Thursday,26-35,1-2 Days,Rated,1
UGA2300092,CUST004784,2025-03-25,Mar-2025,Q1 FY25,Retail Store,Bengaluru,Karnataka,PL014,Ixora,Live Plants,Outdoor Plants,1,269,0,269,269.0,2.0,COD,Delivered,Standard,Not Claimed,4.0,2024-25,Female,21,Returning,Instagram,8,App User,85,68.4,Medium,Standard,184.0,68.4,269.0,No,2025,3,Mar,1,Low Risk,3,13,Tuesday,18-25,1-2 Days,Rated,1
UGA2300093,CUST005627,2024-05-02,May-2024,Q2 FY25,Corporate Gifting,Delhi,Delhi,SD005,Marigold Seeds,Seeds,Flower Seeds,1,79,20,79,1499.0,4.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,41,New,Instagram,5,App User,16,79.7,Low,Standard,1194.7,79.7,1499.0,No,2024,5,May,2,Low Risk,5,18,Thursday,36-45,3-4 Days,Rated,1
UGA2300094,CUST002060,2024-11-09,Nov-2024,Q4 FY25,Ugaoo Website,Bengaluru,Karnataka,PL013,Bougainvillea,Live Plants,Outdoor Plants,1,349,10,349,314.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,33,Loyal,Influencer,8,App User,115,67.0,Low,Standard,210.38,67.0,314.0,No,2024,11,Nov,4,Low Risk,11,45,Saturday,26-35,3-4 Days,Rated,1
UGA2300095,CUST010220,2023-11-28,Nov-2023,Q4 FY24,Retail Store,Mumbai,Maharashtra,GF002,Plant Parent Gift Box,Gifting,Gift Boxes,2,1074,15,3298,2364.5,3.0,UPI,Returned,Standard,Not Claimed,No Rating,2023-24,Male,21,New,Organic Search,8,App User,660,60.0,Not Applicable,Standard,1569.46,60.0,2592.5,No,2023,11,Nov,4,Low Risk,11,48,Tuesday,18-25,3-4 Days,No Rating,0
UGA2300096,CUST011743,2024-06-09,Jun-2024,Q2 FY25,Flipkart,Jaipur,Rajasthan,TL003,Premium Potting Mix 5kg,Tools,Soil & Media,1,399,20,399,319.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,21,Returning,Email,10,App User,130,67.4,Not Applicable,Standard,215.01,67.4,319.0,No,2024,6,Jun,2,Low Risk,6,23,Sunday,18-25,3-4 Days,Rated,1
UGA2300097,CUST001310,2024-04-23,Apr-2024,Q2 FY25,Ugaoo Website,Mumbai,Maharashtra,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Ceramic Pots,1,399,0,399,399.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,43,Returning,Amazon,9,Non-App User,135,66.2,Not Applicable,Bestseller,264.14,66.2,399.0,No,2024,4,Apr,2,Low Risk,4,17,Tuesday,36-45,1-2 Days,Rated,1
UGA2300098,CUST010641,2024-10-24,Oct-2024,Q4 FY25,Flipkart,Bengaluru,Karnataka,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Ceramic Pots,1,399,0,399,399.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,31,Loyal,Influencer,9,App User,135,66.2,Not Applicable,Bestseller,264.14,66.2,399.0,No,2024,10,Oct,4,Low Risk,10,43,Thursday,26-35,1-2 Days,Rated,1
UGA2300099,CUST005674,2024-07-02,Jul-2024,Q3 FY25,Ugaoo Website,Bengaluru,Karnataka,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Ceramic Pots,1,649,10,649,584.0,3.0,UPI,Delivered,Gift,Not Claimed,5.0,2024-25,Female,33,New,Organic Search,10,App User,210,67.6,Not Applicable,Standard,394.78,67.6,584.0,No,2024,7,Jul,3,Low Risk,7,27,Tuesday,26-35,3-4 Days,Rated,1
UGA2300100,CUST007217,2024-09-18,Sep-2024,Q3 FY25,Flipkart,Mumbai,Maharashtra,PL013,Bougainvillea,Live Plants,Outdoor Plants,2,349,5,698,663.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,25,Loyal,Influencer,6,Non-App User,115,67.0,Low,Standard,444.21,67.0,331.5,No,2024,9,Sep,3,Low Risk,9,38,Wednesday,18-25,1-2 Days,Rated,1
UGA2300101,CUST010839,2024-08-04,Aug-2024,Q3 FY25,Amazon,Delhi,Delhi,PL017,Cactus Mix (3 pack),Live Plants,Succulents,1,219,5,219,208.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,40,Returning,Organic Search,8,App User,65,70.3,Very Low,Standard,146.22,70.3,208.0,No,2024,8,Aug,3,Low Risk,8,31,Sunday,36-45,3-4 Days,Rated,1
UGA2300102,CUST011676,2023-05-25,May-2023,Q2 FY24,Amazon,Bengaluru,Karnataka,TL002,Watering Can 2L,Tools,Watering,2,299,5,598,568.0,1.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,48,Loyal,Word of Mouth,9,App User,95,68.2,Not Applicable,Standard,387.38,68.2,284.0,No,2023,5,May,2,Low Risk,5,21,Thursday,46-60,1-2 Days,Rated,1
UGA2300103,CUST004696,2024-07-03,Jul-2024,Q3 FY25,Retail Store,Delhi,Delhi,PL019,Areca Palm,Live Plants,Air Purifiers,1,749,20,749,599.0,1.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,39,New,Instagram,10,Non-App User,250,66.6,Low,Standard,398.93,66.6,599.0,No,2024,7,Jul,3,Low Risk,7,27,Wednesday,36-45,1-2 Days,Rated,1
UGA2300104,CUST009783,2024-10-21,Oct-2024,Q4 FY25,Amazon,Bengaluru,Karnataka,TL004,Pebbles Decorative 500g,Tools,Décor,4,179,0,716,1109.0,3.0,Credit Card,Delivered,Standard,Not Claimed,5.0,2024-25,Male,23,Loyal,Word of Mouth,7,Non-App User,55,69.3,Not Applicable,Standard,768.54,69.3,277.25,No,2024,10,Oct,4,Low Risk,10,43,Monday,18-25,3-4 Days,Rated,1
UGA2300105,CUST006524,2025-03-23,Mar-2025,Q1 FY25,Corporate Gifting,Hyderabad,Telangana,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Grow Bags,1,269,15,269,1499.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,21,New,Instagram,8,Non-App User,80,70.3,Not Applicable,Standard,1053.8,70.3,1499.0,No,2025,3,Mar,1,Low Risk,3,12,Sunday,18-25,1-2 Days,Rated,1
UGA2300106,CUST010786,2024-04-24,Apr-2024,Q2 FY25,Ugaoo Website,Mumbai,Maharashtra,FR002,Organic Vermicompost (2kg),Fertilisers,Organic Fert.,1,349,0,349,349.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,34,Returning,Email,6,App User,110,68.5,Not Applicable,Bestseller,239.06,68.5,349.0,No,2024,4,Apr,2,Low Risk,4,17,Wednesday,26-35,1-2 Days,Rated,1
UGA2300107,CUST004489,2024-03-02,Mar-2024,Q1 FY24,Flipkart,Delhi,Delhi,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,1,219,5,219,208.0,4.5,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Male,61,Returning,Amazon,8,App User,70,68.0,Not Applicable,Standard,141.44,68.0,208.0,No,2024,3,Mar,1,Low Risk,3,9,Saturday,60+,5+ Days,Rated,1
UGA2300108,CUST000066,2024-05-06,May-2024,Q2 FY25,Zepto,Delhi,Delhi,FR002,Organic Vermicompost (2kg),Fertilisers,Organic Fert.,1,349,5,349,332.0,0.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,22,New,Amazon,9,App User,110,68.5,Not Applicable,Bestseller,227.42,68.5,332.0,No,2024,5,May,2,Low Risk,5,19,Monday,18-25,1-2 Days,Rated,1
UGA2300109,CUST006280,2023-08-27,Aug-2023,Q3 FY24,Amazon,Hyderabad,Telangana,GF005,Anniversary Succulent Box,Gifting,Gift Boxes,2,1074,5,2198,2088.0,1.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,35,New,Instagram,7,App User,430,60.9,Not Applicable,Standard,1271.59,60.9,1044.0,No,2023,8,Aug,3,Low Risk,8,34,Sunday,26-35,1-2 Days,Rated,1
UGA2300110,CUST004165,2023-12-16,Dec-2023,Q4 FY24,Corporate Gifting,Hyderabad,Telangana,TL005,Moisture Meter,Tools,Gadgets,1,649,25,649,1499.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,35,Returning,Organic Search,7,App User,200,69.2,Not Applicable,Standard,1037.31,69.2,1499.0,No,2023,12,Dec,4,High Risk,12,50,Saturday,26-35,3-4 Days,Rated,1
UGA2300111,CUST002117,2023-07-21,Jul-2023,Q3 FY24,Flipkart,Mumbai,Maharashtra,PL018,Echeveria Set of 3,Live Plants,Succulents,2,299,0,598,598.0,4.0,UPI,Cancelled,Gift,Not Claimed,No Rating,2023-24,Male,33,Loyal,Influencer,8,Non-App User,95,68.2,Very Low,Standard,407.84,68.2,299.0,No,2023,7,Jul,3,Low Risk,7,29,Friday,26-35,3-4 Days,No Rating,0
UGA2300112,CUST004614,2025-01-13,Jan-2025,Q1 FY25,Amazon,Mumbai,Maharashtra,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,4,219,10,876,1182.0,3.0,UPI,Cancelled,Standard,Not Claimed,No Rating,2024-25,Female,36,New,Instagram,8,App User,70,68.0,Not Applicable,Standard,803.76,68.0,295.5,No,2025,1,Jan,1,Low Risk,1,3,Monday,36-45,3-4 Days,No Rating,0
UGA2300113,CUST006383,2024-12-18,Dec-2024,Q4 FY25,Ugaoo Website,Gurgaon,Haryana,PL011,Rose – Red (Grafted),Live Plants,Outdoor Plants,2,399,20,798,638.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,22,Loyal,Organic Search,7,Non-App User,130,67.4,High,Standard,430.01,67.4,319.0,No,2024,12,Dec,4,Low Risk,12,51,Wednesday,18-25,3-4 Days,Rated,1
UGA2300114,CUST003090,2024-10-17,Oct-2024,Q4 FY25,Amazon,Mumbai,Maharashtra,TL001,Garden Pruner – Stainless,Tools,Pruning Tools,1,449,0,449,695.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,21,New,Instagram,5,Non-App User,145,67.7,Not Applicable,Standard,470.52,67.7,695.0,No,2024,10,Oct,4,Low Risk,10,42,Thursday,18-25,3-4 Days,Rated,1
UGA2300115,CUST000507,2024-03-04,Mar-2024,Q1 FY24,Flipkart,Pune,Maharashtra,SD007,Petunia Seeds,Seeds,Flower Seeds,1,119,15,119,101.0,2.0,UPI,Delivered,Gift,Not Claimed,5.0,2023-24,Female,32,New,Organic Search,6,App User,28,76.5,Medium,Standard,77.26,76.5,101.0,No,2024,3,Mar,1,Low Risk,3,10,Monday,26-35,1-2 Days,Rated,1
UGA2300116,CUST006227,2024-04-03,Apr-2024,Q2 FY25,Corporate Gifting,Gurgaon,Haryana,PL017,Cactus Mix (3 pack),Live Plants,Succulents,2,219,0,438,1499.0,3.0,UPI,Delivered,Gift,Not Claimed,4.0,2024-25,Female,31,Loyal,Influencer,8,Non-App User,65,70.3,Very Low,Standard,1053.8,70.3,749.5,No,2024,4,Apr,2,Low Risk,4,14,Wednesday,26-35,3-4 Days,Rated,1
UGA2300117,CUST005431,2023-06-26,Jun-2023,Q2 FY24,Ugaoo Website,Ahmedabad,Gujarat,PL005,Golden Pothos,Live Plants,Indoor Plants,1,199,20,199,159.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,30,New,Organic Search,9,App User,60,69.8,Very Low,Bestseller,110.98,69.8,159.0,No,2023,6,Jun,2,Low Risk,6,26,Monday,26-35,3-4 Days,Rated,1
UGA2300118,CUST011295,2023-05-08,May-2023,Q2 FY24,Retail Store,Mumbai,Maharashtra,SD005,Marigold Seeds,Seeds,Flower Seeds,2,79,15,158,134.0,3.0,UPI,Returned,Gift,Claimed,No Rating,2023-24,Female,22,Loyal,Google Ads,9,App User,16,79.7,Low,Standard,106.8,79.7,67.0,Yes,2023,5,May,2,Low Risk,5,19,Monday,18-25,3-4 Days,No Rating,0
UGA2300119,CUST001019,2023-11-30,Nov-2023,Q4 FY24,Amazon,Jaipur,Rajasthan,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Ceramic Pots,1,319,5,319,303.0,1.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,45,Loyal,Google Ads,10,App User,105,67.1,Not Applicable,Standard,203.31,67.1,303.0,No,2023,11,Nov,4,Low Risk,11,48,Thursday,36-45,1-2 Days,Rated,1
UGA2300120,CUST005340,2024-11-09,Nov-2024,Q4 FY25,Amazon,Bengaluru,Karnataka,SD005,Marigold Seeds,Seeds,Flower Seeds,3,79,15,237,201.0,2.0,UPI,Delivered,Gift,Not Claimed,4.0,2024-25,Male,44,New,Instagram,5,App User,16,79.7,Low,Standard,160.2,79.7,67.0,No,2024,11,Nov,4,Low Risk,11,45,Saturday,36-45,1-2 Days,Rated,1
UGA2300121,CUST010943,2023-04-11,Apr-2023,Q2 FY24,Retail Store,Chennai,Tamil Nadu,PL004,Fiddle Leaf Fig,Live Plants,Indoor Plants,1,799,10,799,719.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,33,Loyal,Word of Mouth,8,App User,300,62.5,Medium,Standard,449.38,62.5,719.0,No,2023,4,Apr,2,Low Risk,4,15,Tuesday,26-35,1-2 Days,Rated,1
UGA2300122,CUST000330,2023-05-12,May-2023,Q2 FY24,Blinkit,Mumbai,Maharashtra,PL015,Marigold Seedling,Live Plants,Outdoor Plants,1,129,5,129,123.0,0.5,Credit Card,Delivered,Standard,Not Claimed,4.0,2023-24,Male,40,New,Organic Search,6,App User,40,69.0,Medium,Standard,84.87,69.0,123.0,No,2023,5,May,2,Low Risk,5,19,Friday,36-45,1-2 Days,Rated,1
